AAAMOD,7
AAGAPI,3
AARIS,4
ABRIT,8
ABRUNO,5
ACONNOR,6
ALUCAS,11
ANEHA,2
ANIKOS,9
AROEE,1
ASARA,10
ATARIK,12
AWOLFGANG,0
